Data_padrao;Regiao;Valor
2011-05-01;Sul;1426433.0
2011-05-01;TOTAL RESIDENCIAL;9137821.0
2011-06-01;Nordeste;1435618.0
2011-06-01;Norte;409893.0
2011-06-01;Sistemas Isolados;194760.0
2011-06-01;Sudeste/C.Oeste;5424243.0
2011-06-01;Sul;1403302.0
2011-06-01;TOTAL RESIDENCIAL;8867816.0
2011-07-01;Nordeste;1469108.0
2011-07-01;Norte;401216.0
2011-07-01;Sistemas Isolados;197194.0
2011-07-01;Sudeste/C.Oeste;5543932.0
2011-07-01;Sul;1516995.0
2011-07-01;TOTAL RESIDENCIAL;9128445.0
2011-08-01;Nordeste;1460680.0
2011-08-01;Norte;413064.0
2011-08-01;Sistemas Isolados;208869.0
2011-08-01;Sudeste/C.Oeste;5624363.0
2011-08-01;Sul;1494340.0
2011-08-01;TOTAL RESIDENCIAL;9201316.0
2011-09-01;Nordeste;1486495.0
2011-09-01;Norte;429839.0
2011-09-01;Sistemas Isolados;226726.0
2011-09-01;Sudeste/C.Oeste;5886763.0
2011-09-01;Sul;1494136.0
2011-09-01;TOTAL RESIDENCIAL;9523959.0
2011-10-01;Nordeste;1520742.0
2011-10-01;Norte;426229.0
2011-10-01;Sistemas Isolados;225027.0
2011-10-01;Sudeste/C.Oeste;5772062.0
2011-10-01;Sul;1420907.0
2011-10-01;TOTAL RESIDENCIAL;9364967.0
2011-11-01;Nordeste;1541318.0
2011-11-01;Norte;415747.0
2011-11-01;Sistemas Isolados;212861.0
2011-11-01;Sudeste/C.Oeste;5728514.0
2011-11-01;Sul;1404883.0
2011-11-01;TOTAL RESIDENCIAL;9303323.0
2011-12-01;Nordeste;1593129.0
2011-12-01;Norte;429773.0
2011-12-01;Sistemas Isolados;210117.0
2011-12-01;Sudeste/C.Oeste;5796455.0
2011-12-01;Sul;1453631.0
2011-12-01;TOTAL RESIDENCIAL;9483105.0
2012-01-01;Nordeste;1646590.0
2012-01-01;Norte;411553.0
2012-01-01;Sistemas Isolados;203367.0
2012-01-01;Sudeste/C.Oeste;5954635.0
2012-01-01;Sul;1584090.55
2012-01-01;TOTAL RESIDENCIAL;9800235.55
2012-02-01;Nordeste;1536385.0
2012-02-01;Norte;375902.0
2012-02-01;Sistemas Isolados;204518.0
2012-02-01;Sudeste/C.Oeste;5930022.0
2012-02-01;Sul;1658097.77
2012-02-01;TOTAL RESIDENCIAL;9704924.77
2012-03-01;Nordeste;1658298.0
2012-03-01;Norte;405231.0
2012-03-01;Sistemas Isolados;185945.0
2012-03-01;Sudeste/C.Oeste;6314321.0
2012-03-01;Sul;1706808.42
2012-03-01;TOTAL RESIDENCIAL;10270603.42
2012-04-01;Nordeste;1602196.0
2012-04-01;Norte;404410.0
2012-04-01;Sistemas Isolados;203530.0
2012-04-01;Sudeste/C.Oeste;6184435.0
2012-04-01;Sul;1533564.47
2012-04-01;TOTAL RESIDENCIAL;9928135.47
2012-05-01;Nordeste;1620518.0
2012-05-01;Norte;436186.0
2012-05-01;Sistemas Isolados;204691.0
2012-05-01;Sudeste/C.Oeste;5809485.0
2012-05-01;Sul;1461139.14
2012-05-01;TOTAL RESIDENCIAL;9532019.14
2012-06-01;Nordeste;1580792.0
2012-06-01;Norte;429073.0
