Data_padrao;Regiao;Valor
2010-05-01;Sistemas Isolados;119187.0
2010-05-01;Sudeste/C.Oeste;2776170.0
2010-05-01;Sul;910907.0
2010-05-01;TOTAL OUTROS (RURAL + ILUMINAÇÃO PUB. + SERVIÇO PUB. + PODER PUB. + CONSUMO PRÓPRIO);4904957.0
2010-06-01;Nordeste;903250.0
2010-06-01;Norte;215663.0
2010-06-01;Sistemas Isolados;122157.0
2010-06-01;Sudeste/C.Oeste;2782898.0
2010-06-01;Sul;870072.0
2010-06-01;TOTAL OUTROS (RURAL + ILUMINAÇÃO PUB. + SERVIÇO PUB. + PODER PUB. + CONSUMO PRÓPRIO);4894040.0
2010-07-01;Nordeste;884265.0
2010-07-01;Norte;215566.0
2010-07-01;Sistemas Isolados;115565.0
2010-07-01;Sudeste/C.Oeste;2797693.0
2010-07-01;Sul;861690.0
2010-07-01;TOTAL OUTROS (RURAL + ILUMINAÇÃO PUB. + SERVIÇO PUB. + PODER PUB. + CONSUMO PRÓPRIO);4874779.0
2010-08-01;Nordeste;917860.0
2010-08-01;Norte;219603.0
2010-08-01;Sistemas Isolados;119179.23000000001
2010-08-01;Sudeste/C.Oeste;2889438.0
2010-08-01;Sul;847400.0
2010-08-01;TOTAL OUTROS (RURAL + ILUMINAÇÃO PUB. + SERVIÇO PUB. + PODER PUB. + CONSUMO PRÓPRIO);4993480.23
2010-09-01;Nordeste;942297.0
2010-09-01;Norte;223294.0
2010-09-01;Sistemas Isolados;124824.51000000001
2010-09-01;Sudeste/C.Oeste;3046814.0
2010-09-01;Sul;877955.5
2010-09-01;TOTAL OUTROS (RURAL + ILUMINAÇÃO PUB. + SERVIÇO PUB. + PODER PUB. + CONSUMO PRÓPRIO);5215185.01
2010-10-01;Nordeste;980663.0
2010-10-01;Norte;224452.0
2010-10-01;Sistemas Isolados;126806.53
2010-10-01;Sudeste/C.Oeste;2897525.0
2010-10-01;Sul;861633.46
2010-10-01;TOTAL OUTROS (RURAL + ILUMINAÇÃO PUB. + SERVIÇO PUB. + PODER PUB. + CONSUMO PRÓPRIO);5091079.99
2010-11-01;Nordeste;982140.0
2010-11-01;Norte;217059.0
2010-11-01;Sistemas Isolados;123131.57
2010-11-01;Sudeste/C.Oeste;2703621.0
2010-11-01;Sul;939342.69
2010-11-01;TOTAL OUTROS (RURAL + ILUMINAÇÃO PUB. + SERVIÇO PUB. + PODER PUB. + CONSUMO PRÓPRIO);4965294.26
2010-12-01;Nordeste;1012556.0
2010-12-01;Norte;217194.0
2010-12-01;Sistemas Isolados;124317.70999999999
2010-12-01;Sudeste/C.Oeste;2752635.0
2010-12-01;Sul;1073605.69
2010-12-01;TOTAL OUTROS (RURAL + ILUMINAÇÃO PUB. + SERVIÇO PUB. + PODER PUB. + CONSUMO PRÓPRIO);5180308.4
2011-01-01;Nordeste;956907.0
2011-01-01;Norte;203472.0
2011-01-01;Sistemas Isolados;114201.26000000001
2011-01-01;Sudeste/C.Oeste;2764627.0
2011-01-01;Sul;1307085.0
2011-01-01;TOTAL OUTROS (RURAL + ILUMINAÇÃO PUB. + SERVIÇO PUB. + PODER PUB. + CONSUMO PRÓPRIO);5346292.26
2011-02-01;Nordeste;864870.0
2011-02-01;Norte;191517.0
2011-02-01;Sistemas Isolados;104785.66
2011-02-01;Sudeste/C.Oeste;2773602.0
2011-02-01;Sul;1287306.0
2011-02-01;TOTAL OUTROS (RURAL + ILUMINAÇÃO PUB. + SERVIÇO PUB. + PODER PUB. + CONSUMO PRÓPRIO);5222080.66
2011-03-01;Nordeste;883006.0
2011-03-01;Norte;198044.0
2011-03-01;Sistemas Isolados;114686.05
2011-03-01;Sudeste/C.Oeste;2871297.0
2011-03-01;Sul;1214137.0
2011-03-01;TOTAL OUTROS (RURAL + ILUMINAÇÃO PUB. + SERVIÇO PUB. + PODER PUB. + CONSUMO PRÓPRIO);5281170.05
2011-04-01;Nordeste;889982.0
2011-04-01;Norte;202855.0
2011-04-01;Sistemas Isolados;117073.05
2011-04-01;Sudeste/C.Oeste;2854831.0
2011-04-01;Sul;1114645.0
2011-04-01;TOTAL OUTROS (RURAL + ILUMINAÇÃO PUB. + SERVIÇO PUB. + PODER PUB. + CONSUMO PRÓPRIO);5179386.05
2011-05-01;Nordeste;880665.0
2011-05-01;Norte;206967.0
2011-05-01;Sistemas Isolados;117393.39
2011-05-01;Sudeste/C.Oeste;2894781.0
2011-05-01;Sul;1071733.0
2011-05-01;TOTAL OUTROS (RURAL + ILUMINAÇÃO PUB. + SERVIÇO PUB. + PODER PUB. + CONSUMO PRÓPRIO);5171539.390000001
2011-06-01;Nordeste;887909.0
2011-06-01;Norte;221441.0
2011-06-01;Sistemas Isolados;122052.72
2011-06-01;Sudeste/C.Oeste;2919683.0
2011-06-01;Sul;1034941.0
2011-06-01;TOTAL OUTROS (RURAL + ILUMINAÇÃO PUB. + SERVIÇO PUB. + PODER PUB. + CONSUMO PRÓPRIO);5186026.72
2011-07-01;Nordeste;891789.0
2011-07-01;Norte;222999.0
2011-07-01;Sistemas Isolados;119854.62
2011-07-01;Sudeste/C.Oeste;2935095.0
2011-07-01;Sul;1029160.0
2011-07-01;TOTAL OUTROS (RURAL + ILUMINAÇÃO PUB. + SERVIÇO PUB. + PODER PUB. + CONSUMO PRÓPRIO);5198897.62
2011-08-01;Nordeste;941150.0
2011-08-01;Norte;226866.0
2011-08-01;Sistemas Isolados;127555.84
2011-08-01;Sudeste/C.Oeste;3073061.0
2011-08-01;Sul;1033476.0
2011-08-01;TOTAL OUTROS (RURAL + ILUMINAÇÃO PUB. + SERVIÇO PUB. + PODER PUB. + CONSUMO PRÓPRIO);5402108.84
2011-09-01;Nordeste;987128.0
2011-09-01;Norte;232818.0
2011-09-01;Sistemas Isolados;133001.34
2011-09-01;Sudeste/C.Oeste;3213383.0
2011-09-01;Sul;1030398.0
2011-09-01;TOTAL OUTROS (RURAL + ILUMINAÇÃO PUB. + SERVIÇO PUB. + PODER PUB. + CONSUMO PRÓPRIO);5596728.34
2011-10-01;Nordeste;1018927.0
2011-10-01;Norte;227488.0
2011-10-01;Sistemas Isolados;134477.38
2011-10-01;Sudeste/C.Oeste;3128007.0
2011-10-01;Sul;1042808.0
2011-10-01;TOTAL OUTROS (RURAL + ILUMINAÇÃO PUB. + SERVIÇO PUB. + PODER PUB. + CONSUMO PRÓPRIO);5551707.38
2011-11-01;Nordeste;991912.0
2011-11-01;Norte;219723.0
2011-11-01;Sistemas Isolados;127182.76999999999
2011-11-01;Sudeste/C.Oeste;2952415.0
2011-11-01;Sul;1081881.0
2011-11-01;TOTAL OUTROS (RURAL + ILUMINAÇÃO PUB. + SERVIÇO PUB. + PODER PUB. + CONSUMO PRÓPRIO);5373113.77
2011-12-01;Nordeste;1021984.0
2011-12-01;Norte;219108.0
2011-12-01;Sistemas Isolados;130902.78
2011-12-01;Sudeste/C.Oeste;2886402.0
2011-12-01;Sul;1220449.0
2011-12-01;TOTAL OUTROS (RURAL + ILUMINAÇÃO PUB. + SERVIÇO PUB. + PODER PUB. + CONSUMO PRÓPRIO);5478845.78
2012-01-01;Nordeste;1030722.0
2012-01-01;Norte;208426.0
2012-01-01;Sistemas Isolados;123370.0
2012-01-01;Sudeste/C.Oeste;2782567.4
2012-01-01;Sul;1326544.19
2012-01-01;TOTAL OUTROS (RURAL + ILUMINAÇÃO PUB. + SERVIÇO PUB. + PODER PUB. + CONSUMO PRÓPRIO);5471629.59
2012-02-01;Nordeste;965052.0
2012-02-01;Norte;204517.0
2012-02-01;Sistemas Isolados;124143.0
2012-02-01;Sudeste/C.Oeste;2881647.26
2012-02-01;Sul;1352713.44
2012-02-01;TOTAL OUTROS (RURAL + ILUMINAÇÃO PUB. + SERVIÇO PUB. + PODER PUB. + CONSUMO PRÓPRIO);5528072.699999999
2012-03-01;Nordeste;1023672.0
2012-03-01;Norte;205950.0
2012-03-01;Sistemas Isolados;129352.0
2012-03-01;Sudeste/C.Oeste;3021116.37
2012-03-01;Sul;1356831.14
2012-03-01;TOTAL OUTROS (RURAL + ILUMINAÇÃO PUB. + SERVIÇO PUB. + PODER PUB. + CONSUMO PRÓPRIO);5736921.51
2012-04-01;Nordeste;1028145.0
2012-04-01;Norte;212617.0
2012-04-01;Sistemas Isolados;126427.0
2012-04-01;Sudeste/C.Oeste;3114065.01
2012-04-01;Sul;1200330.64
2012-04-01;TOTAL OUTROS (RURAL + ILUMINAÇÃO PUB. + SERVIÇO PUB. + PODER PUB. + CONSUMO PRÓPRIO);5681584.649999999
2012-05-01;Nordeste;1085437.0
2012-05-01;Norte;223528.0
2012-05-01;Sistemas Isolados;124850.0
2012-05-01;Sudeste/C.Oeste;3039385.5300000003
2012-05-01;Sul;1124236.11
2012-05-01;TOTAL OUTROS (RURAL + ILUMINAÇÃO PUB. + SERVIÇO PUB. + PODER PUB. + CONSUMO PRÓPRIO);5597436.640000001
2012-06-01;Nordeste;1023253.0
2012-06-01;Norte;239715.0
2012-06-01;Sistemas Isolados;124287.0
2012-06-01;Sudeste/C.Oeste;3030336.6399999997
2012-06-01;Sul;1065384.32
2012-06-01;TOTAL OUTROS (RURAL + ILUMINAÇÃO PUB. + SERVIÇO PUB. + PODER PUB. + CONSUMO PRÓPRIO);5482975.96
2012-07-01;Nordeste;1007551.0
2012-07-01;Norte;224249.0
2012-07-01;Sistemas Isolados;132971.0
2012-07-01;Sudeste/C.Oeste;2973200.81
2012-07-01;Sul;1057573.62
2012-07-01;TOTAL OUTROS (RURAL + ILUMINAÇÃO PUB. + SERVIÇO PUB. + PODER PUB. + CONSUMO PRÓPRIO);5395545.430000001
2012-08-01;Nordeste;1057167.0
2012-08-01;Norte;229172.0
2012-08-01;Sistemas Isolados;140494.0
2012-08-01;Sudeste/C.Oeste;3132810.1399999997
2012-08-01;Sul;1067318.08
2012-08-01;TOTAL OUTROS (RURAL + ILUMINAÇÃO PUB. + SERVIÇO PUB. + PODER PUB. + CONSUMO PRÓPRIO);5626961.22
2012-09-01;Nordeste;1078942.0
2012-09-01;Norte;235311.0
2012-09-01;Sistemas Isolados;139815.0
2012-09-01;Sudeste/C.Oeste;3280916.5
2012-09-01;Sul;1103234.63
2012-09-01;TOTAL OUTROS (RURAL + ILUMINAÇÃO PUB. + SERVIÇO PUB. + PODER PUB. + CONSUMO PRÓPRIO);5838219.13
2012-10-01;Nordeste;1121089.0
2012-10-01;Norte;236904.0
2012-10-01;Sistemas Isolados;142800.0
2012-10-01;Sudeste/C.Oeste;3274894.49
2012-10-01;Sul;1093097.42
2012-10-01;TOTAL OUTROS (RURAL + ILUMINAÇÃO PUB. + SERVIÇO PUB. + PODER PUB. + CONSUMO PRÓPRIO);5868784.91
2012-11-01;Nordeste;1075540.0
2012-11-01;Norte;232532.0
2012-11-01;Sistemas Isolados;160020.0
2012-11-01;Sudeste/C.Oeste;3268109.19
2012-11-01;Sul;1146547.76
2012-11-01;TOTAL OUTROS (RURAL + ILUMINAÇÃO PUB. + SERVIÇO PUB. + PODER PUB. + CONSUMO PRÓPRIO);5882748.949999999
2012-12-01;Nordeste;1081293.0
2012-12-01;Norte;227571.0
2012-12-01;Sistemas Isolados;139621.0
2012-12-01;Sudeste/C.Oeste;3019839.76
2012-12-01;Sul;1250141.0
2012-12-01;TOTAL OUTROS (RURAL + ILUMINAÇÃO PUB. + SERVIÇO PUB. + PODER PUB. + CONSUMO PRÓPRIO);5718465.76
2013-01-01;Nordeste;1101113.0
2013-01-01;Norte;222999.0
2013-01-01;Sistemas Isolados;138803.74
2013-01-01;Sudeste/C.Oeste;3109747.0
2013-01-01;Sul;1297272.0
2013-01-01;TOTAL OUTROS (RURAL + ILUMINAÇÃO PUB. + SERVIÇO PUB. + PODER PUB. + CONSUMO PRÓPRIO);5869934.74
2013-02-01;Nordeste;1068136.0
2013-02-01;Norte;216279.0
2013-02-01;Sistemas Isolados;132054.72
2013-02-01;Sudeste/C.Oeste;2923123.0
2013-02-01;Sul;1365807.0
2013-02-01;TOTAL OUTROS (RURAL + ILUMINAÇÃO PUB. + SERVIÇO PUB. + PODER PUB. + CONSUMO PRÓPRIO);5705399.72
2013-03-01;Nordeste;1104725.0
2013-03-01;Norte;217320.0
2013-03-01;Sistemas Isolados;135572.55
2013-03-01;Sudeste/C.Oeste;3045583.0
2013-03-01;Sul;1287383.0
2013-03-01;TOTAL OUTROS (RURAL + ILUMINAÇÃO PUB. + SERVIÇO PUB. + PODER PUB. + CONSUMO PRÓPRIO);5790583.55
2013-04-01;Nordeste;1127586.0
2013-04-01;Norte;222563.0
2013-04-01;Sistemas Isolados;141126.43
2013-04-01;Sudeste/C.Oeste;3050612.0
2013-04-01;Sul;1167163.0
2013-04-01;TOTAL OUTROS (RURAL + ILUMINAÇÃO PUB. + SERVIÇO PUB. + PODER PUB. + CONSUMO PRÓPRIO);5709050.43
2013-05-01;Nordeste;1072998.0
2013-05-01;Norte;228997.0
2013-05-01;Sistemas Isolados;144009.57
2013-05-01;Sudeste/C.Oeste;3111168.0
2013-05-01;Sul;1143500.0
2013-05-01;TOTAL OUTROS (RURAL + ILUMINAÇÃO PUB. + SERVIÇO PUB. + PODER PUB. + CONSUMO PRÓPRIO);5700672.57
2013-06-01;Nordeste;1028936.0
2013-06-01;Norte;237995.0
2013-06-01;Sistemas Isolados;144980.01
2013-06-01;Sudeste/C.Oeste;3120478.0
2013-06-01;Sul;1082386.0
2013-06-01;TOTAL OUTROS (RURAL + ILUMINAÇÃO PUB. + SERVIÇO PUB. + PODER PUB. + CONSUMO PRÓPRIO);5614775.01
2013-07-01;Nordeste;1037491.0
2013-07-01;Norte;326149.0
2013-07-01;Sistemas Isolados;77208.03
2013-07-01;Sudeste/C.Oeste;3191529.0
2013-07-01;Sul;1099110.0
2013-07-01;TOTAL OUTROS (RURAL + ILUMINAÇÃO PUB. + SERVIÇO PUB. + PODER PUB. + CONSUMO PRÓPRIO);5731487.03
2013-08-01;Nordeste;1081094.0
2013-08-01;Norte;314253.0
2013-08-01;Sistemas Isolados;78207.26000000001
2013-08-01;Sudeste/C.Oeste;3260347.0
2013-08-01;Sul;1111084.0
2013-08-01;TOTAL OUTROS (RURAL + ILUMINAÇÃO PUB. + SERVIÇO PUB. + PODER PUB. + CONSUMO PRÓPRIO);5844985.26
2013-09-01;Nordeste;1096324.0
2013-09-01;Norte;316115.0
2013-09-01;Sistemas Isolados;82907.16
2013-09-01;Sudeste/C.Oeste;3349506.0
2013-09-01;Sul;1074679.0
2013-09-01;TOTAL OUTROS (RURAL + ILUMINAÇÃO PUB. + SERVIÇO PUB. + PODER PUB. + CONSUMO PRÓPRIO);5919531.16
2013-10-01;Nordeste;1163225.0
2013-10-01;Norte;340568.0
2013-10-01;Sistemas Isolados;83303.38
2013-10-01;Sudeste/C.Oeste;3281906.0
2013-10-01;Sul;1116775.0
2013-10-01;TOTAL OUTROS (RURAL + ILUMINAÇÃO PUB. + SERVIÇO PUB. + PODER PUB. + CONSUMO PRÓPRIO);5985777.38
2013-11-01;Nordeste;1166203.0
2013-11-01;Norte;318158.0
2013-11-01;Sistemas Isolados;82372.54000000001
2013-11-01;Sudeste/C.Oeste;3262815.0
2013-11-01;Sul;1187308.0
2013-11-01;TOTAL OUTROS (RURAL + ILUMINAÇÃO PUB. + SERVIÇO PUB. + PODER PUB. + CONSUMO PRÓPRIO);6016856.54
2013-12-01;Nordeste;1111309.0
2013-12-01;Norte;315737.0
2013-12-01;Sistemas Isolados;85493.23999999999
2013-12-01;Sudeste/C.Oeste;3170223.0
2013-12-01;Sul;1274279.0
2013-12-01;TOTAL OUTROS (RURAL + ILUMINAÇÃO PUB. + SERVIÇO PUB. + PODER PUB. + CONSUMO PRÓPRIO);5957041.24
2014-01-01;Nordeste;1124084.0
2014-01-01;Norte;293708.0
2014-01-01;Sistemas Isolados;76788.0
2014-01-01;Sudeste/C.Oeste;3178158.0
2014-01-01;Sul;1526864.0
2014-01-01;TOTAL OUTROS (RURAL + ILUMINAÇÃO PUB. + SERVIÇO PUB. + PODER PUB. + CONSUMO PRÓPRIO);6199602.0
2014-02-01;Nordeste;1103372.0
2014-02-01;Norte;286454.0
2014-02-01;Sistemas Isolados;73630.0
2014-02-01;Sudeste/C.Oeste;3458601.0
2014-02-01;Sul;1540887.0
2014-02-01;TOTAL OUTROS (RURAL + ILUMINAÇÃO PUB. + SERVIÇO PUB. + PODER PUB. + CONSUMO PRÓPRIO);6462944.0
2014-03-01;Nordeste;1123871.0
2014-03-01;Norte;294075.0
2014-03-01;Sistemas Isolados;76949.0
2014-03-01;Sudeste/C.Oeste;3255257.0
2014-03-01;Sul;1407278.0
2014-03-01;TOTAL OUTROS (RURAL + ILUMINAÇÃO PUB. + SERVIÇO PUB. + PODER PUB. + CONSUMO PRÓPRIO);6157430.0
2014-04-01;Nordeste;1074802.0
2014-04-01;Norte;300121.0
2014-04-01;Sistemas Isolados;82056.0
2014-04-01;Sudeste/C.Oeste;3229647.0
2014-04-01;Sul;1276932.0
2014-04-01;TOTAL OUTROS (RURAL + ILUMINAÇÃO PUB. + SERVIÇO PUB. + PODER PUB. + CONSUMO PRÓPRIO);5963558.0
2014-05-01;Nordeste;1111724.0
2014-05-01;Norte;309080.0
2014-05-01;Sistemas Isolados;79397.0
2014-05-01;Sudeste/C.Oeste;3248673.0
2014-05-01;Sul;1228178.0
2014-05-01;TOTAL OUTROS (RURAL + ILUMINAÇÃO PUB. + SERVIÇO PUB. + PODER PUB. + CONSUMO PRÓPRIO);5977052.0
2014-06-01;Nordeste;1062633.0
2014-06-01;Norte;324050.0
2014-06-01;Sistemas Isolados;78005.0
2014-06-01;Sudeste/C.Oeste;3231514.0
2014-06-01;Sul;1162859.0
2014-06-01;TOTAL OUTROS (RURAL + ILUMINAÇÃO PUB. + SERVIÇO PUB. + PODER PUB. + CONSUMO PRÓPRIO);5859061.0
2014-07-01;Nordeste;1085280.0
2014-07-01;Norte;328260.0
2014-07-01;Sistemas Isolados;76966.0
2014-07-01;Sudeste/C.Oeste;3241957.0
2014-07-01;Sul;1151144.0
2014-07-01;TOTAL OUTROS (RURAL + ILUMINAÇÃO PUB. + SERVIÇO PUB. + PODER PUB. + CONSUMO PRÓPRIO);5883607.0
2014-08-01;Nordeste;1114239.0
2014-08-01;Norte;339891.0
2014-08-01;Sistemas Isolados;80801.0
2014-08-01;Sudeste/C.Oeste;3272740.0
2014-08-01;Sul;1178729.0
2014-08-01;TOTAL OUTROS (RURAL + ILUMINAÇÃO PUB. + SERVIÇO PUB. + PODER PUB. + CONSUMO PRÓPRIO);5986400.0
2014-09-01;Nordeste;1161153.0
2014-09-01;Norte;340683.0
2014-09-01;Sistemas Isolados;85952.0
2014-09-01;Sudeste/C.Oeste;3405962.0
2014-09-01;Sul;1164694.0
2014-09-01;TOTAL OUTROS (RURAL + ILUMINAÇÃO PUB. + SERVIÇO PUB. + PODER PUB. + CONSUMO PRÓPRIO);6158444.0
2014-10-01;Nordeste;1215061.59
2014-10-01;Norte;348427.0
2014-10-01;Sistemas Isolados;86906.0
2014-10-01;Sudeste/C.Oeste;3523311.0
2014-10-01;Sul;1241487.0
2014-10-01;TOTAL OUTROS (RURAL + ILUMINAÇÃO PUB. + SERVIÇO PUB. + PODER PUB. + CONSUMO PRÓPRIO);6415192.59
2014-11-01;Nordeste;1185160.39
2014-11-01;Norte;332641.0
2014-11-01;Sistemas Isolados;86863.0
2014-11-01;Sudeste/C.Oeste;3436327.0
2014-11-01;Sul;1297461.0
2014-11-01;TOTAL OUTROS (RURAL + ILUMINAÇÃO PUB. + SERVIÇO PUB. + PODER PUB. + CONSUMO PRÓPRIO);6338452.39
2014-12-01;Nordeste;1155060.03
2014-12-01;Norte;335628.0
2014-12-01;Sistemas Isolados;83675.0
2014-12-01;Sudeste/C.Oeste;3207041.0
2014-12-01;Sul;1392320.0
2014-12-01;TOTAL OUTROS (RURAL + ILUMINAÇÃO PUB. + SERVIÇO PUB. + PODER PUB. + CONSUMO PRÓPRIO);6173724.03
2015-01-01;Nordeste;1184676.02
2015-01-01;Norte;328461.0
2015-01-01;Sistemas Isolados;82308.33
2015-01-01;Sudeste/C.Oeste;3292906.0
2015-01-01;Sul;1479155.19
2015-01-01;TOTAL OUTROS (RURAL + ILUMINAÇÃO PUB. + SERVIÇO PUB. + PODER PUB. + CONSUMO PRÓPRIO);6367506.539999999
2015-02-01;Nordeste;1143029.76
2015-02-01;Norte;320483.0
2015-02-01;Sistemas Isolados;78246.0
2015-02-01;Sudeste/C.Oeste;3364951.0
2015-02-01;Sul;1497782.0
2015-02-01;TOTAL OUTROS (RURAL + ILUMINAÇÃO PUB. + SERVIÇO PUB. + PODER PUB. + CONSUMO PRÓPRIO);6404491.76
2015-03-01;Nordeste;1119029.36
2015-03-01;Norte;337538.0
2015-03-01;Sistemas Isolados;83649.0
2015-03-01;Sudeste/C.Oeste;3178037.0
2015-03-01;Sul;1444630.0
2015-03-01;TOTAL OUTROS (RURAL + ILUMINAÇÃO PUB. + SERVIÇO PUB. + PODER PUB. + CONSUMO PRÓPRIO);6162883.36
2015-04-01;Nordeste;1114374.01
2015-04-01;Norte;337271.0
2015-04-01;Sistemas Isolados;84040.0
2015-04-01;Sudeste/C.Oeste;3251017.0
2015-04-01;Sul;1374565.0
2015-04-01;TOTAL OUTROS (RURAL + ILUMINAÇÃO PUB. + SERVIÇO PUB. + PODER PUB. + CONSUMO PRÓPRIO);6161267.01
2015-05-01;Nordeste;1118758.01
2015-05-01;Norte;352068.0
2015-05-01;Sistemas Isolados;82716.0
2015-05-01;Sudeste/C.Oeste;3170255.0
2015-05-01;Sul;1242875.0
2015-05-01;TOTAL OUTROS (RURAL + ILUMINAÇÃO PUB. + SERVIÇO PUB. + PODER PUB. + CONSUMO PRÓPRIO);5966672.01
2015-06-01;Nordeste;1105225.59
2015-06-01;Norte;359242.0
2015-06-01;Sistemas Isolados;68479.0
2015-06-01;Sudeste/C.Oeste;3206646.0
2015-06-01;Sul;1162576.0
2015-06-01;TOTAL OUTROS (RURAL + ILUMINAÇÃO PUB. + SERVIÇO PUB. + PODER PUB. + CONSUMO PRÓPRIO);5902168.59
2015-07-01;Nordeste;1069650.53
2015-07-01;Norte;369494.0
2015-07-01;Sistemas Isolados;68313.0
2015-07-01;Sudeste/C.Oeste;3241851.0
2015-07-01;Sul;1164403.0
2015-07-01;TOTAL OUTROS (RURAL + ILUMINAÇÃO PUB. + SERVIÇO PUB. + PODER PUB. + CONSUMO PRÓPRIO);5913711.53
2015-08-01;Nordeste;1113152.92
2015-08-01;Norte;387804.0
2015-08-01;Sistemas Isolados;72999.0
2015-08-01;Sudeste/C.Oeste;3410554.0
2015-08-01;Sul;1197884.0
2015-08-01;TOTAL OUTROS (RURAL + ILUMINAÇÃO PUB. + SERVIÇO PUB. + PODER PUB. + CONSUMO PRÓPRIO);6182393.92
2015-09-01;Nordeste;1168529.35
2015-09-01;Norte;397393.0
2015-09-01;Sistemas Isolados;72172.0
2015-09-01;Sudeste/C.Oeste;3420967.0
2015-09-01;Sul;1182999.0
2015-09-01;TOTAL OUTROS (RURAL + ILUMINAÇÃO PUB. + SERVIÇO PUB. + PODER PUB. + CONSUMO PRÓPRIO);6242060.35
2015-10-01;Nordeste;1229497.39
2015-10-01;Norte;389642.0
2015-10-01;Sistemas Isolados;80878.0
2015-10-01;Sudeste/C.Oeste;3502046.0
2015-10-01;Sul;1193314.0
2015-10-01;TOTAL OUTROS (RURAL + ILUMINAÇÃO PUB. + SERVIÇO PUB. + PODER PUB. + CONSUMO PRÓPRIO);6395377.39
2015-11-01;Nordeste;1248151.45
2015-11-01;Norte;376675.0
2015-11-01;Sistemas Isolados;74274.0
2015-11-01;Sudeste/C.Oeste;3512891.0
2015-11-01;Sul;1216862.0
2015-11-01;TOTAL OUTROS (RURAL + ILUMINAÇÃO PUB. + SERVIÇO PUB. + PODER PUB. + CONSUMO PRÓPRIO);6428853.45
2015-12-01;Nordeste;1255931.59
2015-12-01;Norte;392474.0
2015-12-01;Sistemas Isolados;69881.0
2015-12-01;Sudeste/C.Oeste;3357509.0
2015-12-01;Sul;1263886.0
2015-12-01;TOTAL OUTROS (RURAL + ILUMINAÇÃO PUB. + SERVIÇO PUB. + PODER PUB. + CONSUMO PRÓPRIO);6339681.59
2016-01-01;Nordeste;1134216.03
2016-01-01;Norte;339673.0
2016-01-01;Sistemas Isolados;65457.0
2016-01-01;Sudeste/C.Oeste;3189286.0
2016-01-01;Sul;1460897.0
2016-01-01;TOTAL OUTROS (RURAL + ILUMINAÇÃO PUB. + SERVIÇO PUB. + PODER PUB. + CONSUMO PRÓPRIO);6189529.03
2016-02-01;Nordeste;1042736.91
2016-02-01;Norte;341327.0
2016-02-01;Sistemas Isolados;66465.0
2016-02-01;Sudeste/C.Oeste;3159060.0
2016-02-01;Sul;1555612.0
2016-02-01;TOTAL OUTROS (RURAL + ILUMINAÇÃO PUB. + SERVIÇO PUB. + PODER PUB. + CONSUMO PRÓPRIO);6165200.91
2016-03-01;Nordeste;1185626.85
2016-03-01;Norte;367886.0
2016-03-01;Sistemas Isolados;66440.0
2016-03-01;Sudeste/C.Oeste;3289698.0
2016-03-01;Sul;1492710.0
2016-03-01;TOTAL OUTROS (RURAL + ILUMINAÇÃO PUB. + SERVIÇO PUB. + PODER PUB. + CONSUMO PRÓPRIO);6402360.85
2016-04-01;Nordeste;1173552.78
2016-04-01;Norte;364453.0
2016-04-01;Sistemas Isolados;63370.0
2016-04-01;Sudeste/C.Oeste;3442085.0
2016-04-01;Sul;1420792.0
2016-04-01;TOTAL OUTROS (RURAL + ILUMINAÇÃO PUB. + SERVIÇO PUB. + PODER PUB. + CONSUMO PRÓPRIO);6464252.78
2016-05-01;Nordeste;1197235.1
2016-05-01;Norte;389688.0
2016-05-01;Sistemas Isolados;64157.0
2016-05-01;Sudeste/C.Oeste;3418952.0
2016-05-01;Sul;1326819.0
2016-05-01;TOTAL OUTROS (RURAL + ILUMINAÇÃO PUB. + SERVIÇO PUB. + PODER PUB. + CONSUMO PRÓPRIO);6396851.1
2016-06-01;Nordeste;1181549.5
2016-06-01;Norte;391041.0
2016-06-01;Sistemas Isolados;65805.0
2016-06-01;Sudeste/C.Oeste;3312036.0
2016-06-01;Sul;1256196.0
2016-06-01;TOTAL OUTROS (RURAL + ILUMINAÇÃO PUB. + SERVIÇO PUB. + PODER PUB. + CONSUMO PRÓPRIO);6206627.5
2016-07-01;Nordeste;1141351.83
2016-07-01;Norte;376694.0
2016-07-01;Sistemas Isolados;64803.0
2016-07-01;Sudeste/C.Oeste;3275602.0
2016-07-01;Sul;1247928.0
2016-07-01;TOTAL OUTROS (RURAL + ILUMINAÇÃO PUB. + SERVIÇO PUB. + PODER PUB. + CONSUMO PRÓPRIO);6106378.83
2016-08-01;Nordeste;1197900.31
2016-08-01;Norte;370508.0
2016-08-01;Sistemas Isolados;82123.0
2016-08-01;Sudeste/C.Oeste;3400502.0
2016-08-01;Sul;1230332.0
2016-08-01;TOTAL OUTROS (RURAL + ILUMINAÇÃO PUB. + SERVIÇO PUB. + PODER PUB. + CONSUMO PRÓPRIO);6281365.3100000005
2016-09-01;Nordeste;1240221.83
2016-09-01;Norte;383984.0
2016-09-01;Sistemas Isolados;69272.0
2016-09-01;Sudeste/C.Oeste;3465059.0
2016-09-01;Sul;1239875.0
2016-09-01;TOTAL OUTROS (RURAL + ILUMINAÇÃO PUB. + SERVIÇO PUB. + PODER PUB. + CONSUMO PRÓPRIO);6398411.83
2016-10-01;Nordeste;1246157.11
2016-10-01;Norte;379968.0
2016-10-01;Sistemas Isolados;68797.0
2016-10-01;Sudeste/C.Oeste;3458960.0
2016-10-01;Sul;1219599.0
